DATE|SCRIP CODE|DELIVERY QTY|DELIVERY VAL|DAY'S VOLUME|DAY'S TURNOVER|DELV. PER.
31102025|539014|0000000000096897|0000000001154537|0000000000096897|0000000001154537|100.00
31102025|539015|0000000000000500|0000000000000949|0000000000000500|0000000000000949|100.00
31102025|539016|0000000000005055|0000000000040341|0000000000005055|0000000000040341|100.00
31102025|539017|0000000000099791|0000000001643558|0000000000108482|0000000001794996|091.99
31102025|539018|0000000000001138|0000000000541119|0000000000001720|0000000000818201|066.16
31102025|539031|0000000000000373|0000000000110845|0000000000000404|0000000000120762|092.33
31102025|539032|0000000000001444|0000000000011495|0000000000001444|0000000000011558|100.00
31102025|539040|0000000000022668|0000000000203786|0000000000032218|0000000000291528|070.36
31102025|539041|0000000000001250|0000000000042513|0000000000001250|0000000000042512|100.00
31102025|539042|0000000000008565|0000000002227757|0000000000015067|0000000003927855|056.85
31102025|539044|0000000000000771|0000000000044718|0000000000000871|0000000000049805|088.52
31102025|539045|0000000000001244|0000000000035764|0000000000001244|0000000000035764|100.00
31102025|539046|0000000000017663|0000000002699790|0000000000029790|0000000004591629|059.29
31102025|539056|0000000000024595|0000000001270824|0000000000028769|0000000001496767|085.49
31102025|539083|0000000000069343|0000000010755100|0000000000174339|0000000027143773|039.77
31102025|539090|0000000000000662|0000000000025487|0000000000001074|0000000000041854|061.64
31102025|539091|0000000000312623|0000000000359517|0000000000352603|0000000000404763|088.66
31102025|539097|0000000000102345|0000000000457483|0000000000147196|0000000000668916|069.53
31102025|539098|0000000000002000|0000000000140000|0000000000004000|0000000000288000|050.00
31102025|539111|0000000000000866|0000000000015684|0000000000001198|0000000000021787|072.29
31102025|539112|0000000000000026|0000000000003640|0000000000000026|0000000000003777|100.00
31102025|539113|0000000000000174|0000000000117111|0000000000000248|0000000000166586|070.16
31102025|539115|0000000000003017|0000000000936024|0000000000003017|0000000000936024|100.00
31102025|539117|0000000000173278|0000000013079211|0000000000173278|0000000013079211|100.00
31102025|539118|0000000000034399|0000000009652360|0000000000057069|0000000015941927|060.28
31102025|539120|0000000000000003|0000000000000195|0000000000000003|0000000000000195|100.00
31102025|539121|0000000000000551|0000000000075102|0000000000000886|0000000000121266|062.19
31102025|539122|0000000000066450|0000000002306081|0000000000066450|0000000002306081|100.00
31102025|539123|0000000000002397|0000000000020495|0000000000002567|0000000000022942|093.38
31102025|539124|0000000000000172|0000000000003920|0000000000000172|0000000000003919|100.00
31102025|539126|0000000000737905|0000000001980406|0000000000737905|0000000001980406|100.00
31102025|539132|0000000000522562|0000000005455154|0000000000522562|0000000005455154|100.00
31102025|539141|0000000000002220|0000000000160107|0000000000002791|0000000000201189|079.54
31102025|539143|0000000000047129|0000000000325160|0000000000047129|0000000000325160|100.00
31102025|539148|0000000000001225|0000000000541205|0000000000002426|0000000001085428|050.49
31102025|539149|0000000000001053|0000000000004518|0000000000001377|0000000000005764|076.47
31102025|539150|0000000000003878|0000000001088167|0000000000008461|0000000002391374|045.83
31102025|539151|0000000000006539|0000000000358858|0000000000006539|0000000000358858|100.00
31102025|539174|0000000000002734|0000000000070592|0000000000004016|0000000000105295|068.08
31102025|539175|0000000018489870|0000000060276976|0000000018489870|0000000060276976|100.00
31102025|539176|0000000000000227|0000000000026786|0000000000000228|0000000000027057|099.56
31102025|539177|0000000000061680|0000000179525808|0000000000064998|0000000189411491|094.90
31102025|539189|0000000000000394|0000000000006821|0000000000000399|0000000000006943|098.75
31102025|539190|0000000000002214|0000000000115128|0000000000003186|0000000000168765|069.49
31102025|539195|0000000000028234|0000000006420412|0000000000033284|0000000007598176|084.83
31102025|539196|0000000000010404|0000000001706777|0000000000012341|0000000002032684|084.30
31102025|539199|0000000000017981|0000000006982023|0000000000036525|0000000014084827|049.23
31102025|539201|0000000000000710|0000000000054734|0000000000002239|0000000000172696|031.71
31102025|539206|0000000000000571|0000000000017359|0000000000000732|0000000000022210|078.01
31102025|539216|0000000000364556|0000000000535898|0000000000699908|0000000001041140|052.09
31102025|539217|0000000001188340|0000000000451570|0000000002839681|0000000001086680|041.85
31102025|539218|0000000000000555|0000000000087663|0000000000000556|0000000000079879|099.82
31102025|539219|0000000000115697|0000000001529515|0000000000145918|0000000001954583|079.29
31102025|539220|0000000000004830|0000000000186245|0000000000005286|0000000000202620|091.37
31102025|539221|0000000000004571|0000000000452529|0000000000005020|0000000000497264|091.06
31102025|539222|0000000001292876|0000000001851001|0000000001292876|0000000001851001|100.00
31102025|539224|0000000000000567|0000000000019562|0000000000000567|0000000000019618|100.00
31102025|539226|0000000000010128|0000000000285813|0000000000020808|0000000000587839|048.67
31102025|539227|0000000000003056|0000000000642372|0000000000003630|0000000000763356|084.19
31102025|539228|0000000000114376|0000000000296234|0000000000132723|0000000000342910|086.18
31102025|539251|0000000000005745|0000000000133399|0000000000006450|0000000000148754|089.07
31102025|539252|0000000000015687|0000000000109025|0000000000016016|0000000000110451|097.95
31102025|539254|0000000000038245|0000000037711483|0000000000139248|0000000136724876|027.47
31102025|539255|0000000000001646|0000000000975667|0000000000002570|0000000001534446|064.05
31102025|539267|0000000000002213|0000000000048686|0000000000002213|0000000000049154|100.00
31102025|539268|0000000000001142|0000000000742643|0000000000004122|0000000002690124|027.70
31102025|539275|0000000000000891|0000000000138952|0000000000001094|0000000000172251|081.44
31102025|539276|0000000000000200|0000000000088625|0000000000000200|0000000000088625|100.00
31102025|539277|0000000071586922|0000000026487162|0000000128989234|0000000048671350|055.50
31102025|539278|0000000000022805|0000000000066305|0000000000022805|0000000000066305|100.00
31102025|539287|0000000000000109|0000000000001284|0000000000000109|0000000000001284|100.00
31102025|539288|0000000000000482|0000000000006406|0000000000000482|0000000000006405|100.00
31102025|539289|0000000000001150|0000000000197283|0000000000002041|0000000000354548|056.34
31102025|539290|0000000000008916|0000000000338719|0000000000011712|0000000000445096|076.13
31102025|539291|0000000000179336|0000000000602957|0000000000179336|0000000000602957|100.00
31102025|539300|0000000000006179|0000000001433220|0000000000007229|0000000001665445|085.48
31102025|539301|0000000000000610|0000000000390370|0000000000001138|0000000000722770|053.60
31102025|539302|0000000000003806|0000000009495780|0000000000007517|0000000018762107|050.63
31102025|539309|0000000000450957|0000000004626819|0000000000633932|0000000006495154|071.14
31102025|539310|0000000002910245|0000000000727562|0000000004701120|0000000001187505|061.91
31102025|539312|0000000000000114|0000000000105564|0000000000000121|0000000000112224|094.21
31102025|539313|0000000000000543|0000000000153794|0000000000000565|0000000000160299|096.11
31102025|539314|0000000000005564|0000000000379187|0000000000006085|0000000000414227|091.44
31102025|539331|0000000000000443|0000000000053537|0000000000000463|0000000000055736|095.68
31102025|539332|0000000000002954|0000000000349606|0000000000004544|0000000000539516|065.01
31102025|539334|0000000000003423|0000000001368002|0000000000004949|0000000002007132|069.17
31102025|539335|0000000000006555|0000000000431319|0000000000006555|0000000000431319|100.00
31102025|539336|0000000000007225|0000000002941298|0000000000009832|0000000004008279|073.48
31102025|539337|0000000000010150|0000000002777548|0000000000013125|0000000003601578|077.33
31102025|539346|0000000000020897|0000000000078051|0000000000020897|0000000000078051|100.00
31102025|539353|0000000000000860|0000000000203648|0000000000000897|0000000000211980|095.88
31102025|539354|0000000000000118|0000000000003971|0000000000000126|0000000000004255|093.65
31102025|539359|0000000000026793|0000000000423866|0000000000034265|0000000000543590|078.19
31102025|539378|0000000000000231|0000000000025228|0000000000000231|0000000000025228|100.00
31102025|539383|0000000000000431|0000000000005956|0000000000000431|0000000000005956|100.00
31102025|539391|0000000000000020|0000000000000812|0000000000000020|0000000000000812|100.00
31102025|539398|0000000000001414|0000000000105994|0000000000002274|0000000000169485|062.18
31102025|539399|0000000000000784|0000000000335474|0000000000000867|0000000000373447|090.43
31102025|539400|0000000000000206|0000000000291006|0000000000000267|0000000000378284|077.15
31102025|539402|0000000000024311|0000000000148054|0000000000032979|0000000000204241|073.72
31102025|539404|0000000000003506|0000000000549040|0000000000007139|0000000001112770|049.11
31102025|539405|0000000000000133|0000000000001544|0000000000000133|0000000000001544|100.00
31102025|539407|0000000000018600|0000000000762786|0000000000019164|0000000000786086|097.06
31102025|539408|0000000000000780|0000000000014748|0000000000000780|0000000000014748|100.00
31102025|539409|0000000000000003|0000000000000057|0000000000000005|0000000000000095|060.00
31102025|539428|0000000000004356|0000000000076187|0000000000004642|0000000000080988|093.84
31102025|539435|0000000000000416|0000000000016973|0000000000000434|0000000000017971|095.85
31102025|539436|0000000000022459|0000000000949032|0000000000022459|0000000000949032|100.00
31102025|539437|0000000007330545|0000000599418665|0000000010777396|0000000876985152|068.02
31102025|539448|0000000000008188|0000000046038668|0000000000012982|0000000073285748|063.07
31102025|539449|0000000000044376|0000000000140229|0000000000050294|0000000000160244|088.23
31102025|539450|0000000000004309|0000000000952505|0000000000006758|0000000001496920|063.76
31102025|539455|0000000000016806|0000000000677526|0000000000016806|0000000000677526|100.00
31102025|539468|0000000000002001|0000000000039800|0000000000003201|0000000000063667|062.51
31102025|539469|0000000000007178|0000000001292040|0000000000008890|0000000001600448|080.74
31102025|539470|0000000000447504|0000000000331153|0000000000687602|0000000000511321|065.08
31102025|539479|0000000000018562|0000000001364307|0000000000031594|0000000002313148|058.75
31102025|539487|0000000000000005|0000000000004743|0000000000000007|0000000000006536|071.43
31102025|539492|0000000000001124|0000000000014804|0000000000001251|0000000000016293|089.85
31102025|539494|0000000000014127|0000000000144378|0000000000021622|0000000000222062|065.34
31102025|539495|0000000000005617|0000000000280401|0000000000005617|0000000000280395|100.00
31102025|539506|0000000002215843|0000000002060734|0000000004736797|0000000004458383|046.78
31102025|539515|0000000000008875|0000000000396713|0000000000011016|0000000000488675|080.56
31102025|539516|0000000000002628|0000000000757364|0000000000004710|0000000001358919|055.80
31102025|539517|0000000000001042|0000000000098793|0000000000001193|0000000000113335|087.34
31102025|539518|0000000000001310|0000000000206260|0000000000001963|0000000000309110|066.73
31102025|539519|0000000000909299|0000000000727440|0000000001021540|0000000000814670|089.01
31102025|539522|0000000000000320|0000000000012493|0000000000000439|0000000000017231|072.89
31102025|539523|0000000000000145|0000000000798515|0000000000000433|0000000002383942|033.49
31102025|539524|0000000000005892|0000000018483499|0000000000013997|0000000044103593|042.09
31102025|539526|0000000000199200|0000000000163344|0000000000249186|0000000000203046|079.94
31102025|539527|0000000000000014|0000000000008218|0000000000000015|0000000000008669|093.33
31102025|539528|0000000000295037|0000000011808503|0000000000295037|0000000011808503|100.00
31102025|539533|0000000000194401|0000000028406869|0000000000194401|0000000028406869|100.00
31102025|539542|0000000000000452|0000000000576233|0000000000000533|0000000000680560|084.80
31102025|539544|0000000000001002|0000000000007826|0000000000001002|0000000000007825|100.00
31102025|539545|0000000000000089|0000000000003488|0000000000000107|0000000000004110|083.18
31102025|539546|0000000000002521|0000000000547688|0000000000007539|0000000001641882|033.44
